stock_id,year,60日均價(元),本季以來報酬率 %,class
2305,201912,6.44,12.6627,1
2308,201912,135.781,14.3396,1
2312,201912,11.5062,20.0935,1
2313,201912,44.624,29.7843,1
2314,201912,23.3,2.7079,1
2316,201912,41.2375,-26.6046,0
2317,201912,82.5782,24.0435,1
2321,201912,4.9854,-28.0898,0
2323,201912,10.1888,15.3015,1
2324,201912,16.452,5.3072,1
2327,201912,328.882,77.2816,1
2328,201912,22.6021,-0.6393,0
2329,201912,15.418,-14.6553,0
2330,201912,298.68,22.5995,1
2331,201912,13.28,8.7307,1
2332,201912,12.38,9.4648,1
2337,201912,32.3192,18.095,1
2338,201912,31.3304,17.7776,1
2340,201912,25.56,2.5892,1
2342,201912,19.39,5.1812,1
2344,201912,17.7456,9.5235,1
2345,201912,168.315,2.7523,1
2347,201912,34.8857,3.3056,1
2348,201912,50.1115,25.9009,1
2349,201912,13.9665,-18.7212,0
2351,201912,60.0984,4.8467,1
2352,201912,21.1161,0.7088,1
2353,201912,17.1917,0.2812,1
2354,201912,63.8139,2.3186,1
2355,201912,29.9983,0.948,1
2356,201912,21.6005,6.7755,1
2357,201912,210.06,12.106,1
2358,201912,13.9941,4.9846,1
2359,201912,20.0549,3.2708,1
2360,201912,139.821,-1.3605,0
2362,201912,36.6446,17.0113,1
2363,201912,7.0383,12.3,1
2364,201912,2.48,-29.7386,0
2365,201912,7.7045,7.5376,1
2367,201912,32.834,-4.8088,0
2368,201912,15.27,20.6526,1
2369,201912,9.27,13.0431,1
2371,201912,19.72,23.5298,1
2373,201912,86.794,-4.6557,0
2374,201912,16.3633,-0.8926,0
2375,201912,52.8878,4.388,1
2376,201912,49.2213,0.1006,1
2377,201912,84.9736,-3.9869,0
2379,201912,225.027,2.1742,1
2380,201912,3.94,-4.1596,0
2382,201912,57.8844,13.6044,1
2383,201912,121.414,9.1633,1
2385,201912,81.0359,-2.6257,0
2387,201912,38.4411,11.1109,1
2388,201912,33.2925,3.3143,1
2390,201912,10.99,-0.897,0
2392,201912,41.2765,31.6091,1
2393,201912,30.1,24.7757,1
2395,201912,267.486,10.6229,1
2397,201912,77.3533,3.8366,1
2399,201912,11.26,14.6925,1
2401,201912,13.1155,-4.2406,0
2402,201912,16.7099,-1.7801,0
2404,201912,161.037,19.1488,1
2405,201912,12.23,4.2738,1
2406,201912,11.7024,-7.048,0
2408,201912,72.7607,3.6023,1
2409,201912,8.62,27.8629,1
2412,201912,108.266,-0.9011,0
2413,201912,16.51,-7.5472,0
2414,201912,21.2872,5.2393,1
2415,201912,18.8673,-7.6167,0
2417,201912,10.3851,-1.4288,0
2419,201912,17.9705,46.5969,1
2420,201912,33.7007,3.9015,1
2421,201912,40.3369,25.5968,1
2423,201912,25.2333,4.272,1
2424,201912,47.3879,0.1732,1
2425,201912,29.8986,14.6344,1
2426,201912,14.0926,0.3227,1
2427,201912,10.3273,-0.0003,0
2428,201912,84.5636,19.3867,1
2429,201912,26.91,20.4548,1
2430,201912,16.365,0.0001,1
2431,201912,11.66,-5.0002,0
2433,201912,48.159,15.8763,1
2434,201912,26.6247,11.6669,1
2436,201912,25.2495,-1.2862,0
2438,201912,10.4319,40.962,1
2439,201912,148.493,10.1972,1
2440,201912,8.78,20.5581,1
2441,201912,43.0698,11.4085,1
2442,201912,11.204,-8.2305,0
2443,201912,2.97,45.0701,1
2444,201912,22.3,3.4722,1
2449,201912,35.6219,7.7478,1
2450,201912,29.643,4.9017,1
2451,201912,66.9457,20.9626,1
2453,201912,15.9071,4.3345,1
2454,201912,406.209,20.1895,1
2455,201912,114.435,7.2726,1
2457,201912,9.29,19.8592,1
2458,201912,85.8577,6.4175,1
2459,201912,38.0069,15.9782,1
2460,201912,9.73,4.2106,1
2461,201912,20.94,-16.9564,0
2462,201912,28.237,-3.4827,0
2464,201912,36.6458,2.5839,1
2465,201912,11.14,-2.2028,0
2466,201912,33.08,3.9575,1
2467,201912,23.8955,0.3756,1
2468,201912,12.1515,-0.3986,0
2471,201912,17.3237,-5.7935,0
2472,201912,40.4244,4.6425,1
2474,201912,243.926,-3.4043,0
2476,201912,22.1885,-1.4585,0
2477,201912,24.532,9.7714,1
2478,201912,43.364,18.6177,1
2480,201912,50.4866,2.2857,1
2481,201912,26.6662,-4.9742,0
2482,201912,12.73,-14.3854,0
2483,201912,18.64,1.2315,1
2484,201912,19.7653,6.2657,1
2485,201912,21.4475,-11.879,0
2486,201912,8.2952,11.5852,1
2488,201912,31.3955,0.7451,1
2489,201912,10.91,-7.7921,0
2491,201912,10.1703,-6.8318,0
2492,201912,176.777,36.9634,1
2493,201912,26.0729,-0.3587,0
2495,201912,13.6589,-4.8106,0
2496,201912,58.0179,-5.3431,0
2497,201912,23.37,-10.959,0
2498,201912,36.84,8.31,1
2501,201912,20.1326,2.1953,1
2504,201912,14.6357,58.7658,1
2505,201912,22.1162,22.2627,1
2506,201912,11.34,-2.1837,0
2509,201912,21.3288,-7.1998,0
2511,201912,10.6755,2.2729,1
2514,201912,17.03,-11.2986,0
2515,201912,7.7399,2.8094,1
2516,201912,6.04,2.196,1
2520,201912,29.3806,16.211,1
2524,201912,30.26,10.8927,1
2527,201912,21.1071,2.2622,1
2528,201912,20.75,0.2408,1
2530,201912,14.6341,-0.3116,0
2534,201912,26.6281,13.951,1
2535,201912,19.456,3.6766,1
2536,201912,21.4233,18.7349,1
2537,201912,8.72,31.8019,1
2538,201912,11.9116,9.322,1
2539,201912,24.0006,1.8996,1
2540,201912,23.58,17.1048,1
2542,201912,40.4461,1.8821,1
2543,201912,7.53,-1.8669,0
2545,201912,34.698,30.5056,1
2546,201912,34.6085,7.1227,1
2547,201912,11.2236,-0.8511,0
2548,201912,82.9825,15.7498,1
2597,201912,55.4067,11.0713,1
2601,201912,9.9492,-10.1213,0
2603,201912,12.58,-3.9334,0
2605,201912,15.8931,4.9841,1
2606,201912,31.5698,0.149,1
2607,201912,13.8858,4.7447,1
2608,201912,37.0133,7.6923,1
2609,201912,7.39,-7.5641,0
2610,201912,9.08,-0.22,0
2611,201912,7.22,-5.8505,0
2612,201912,29.6168,-7.0313,0
2613,201912,13.4057,2.8773,1
2614,201912,9.4348,7.6189,1
2615,201912,17.599,1.3701,1
2616,201912,27.9622,0.8445,1
2617,201912,17.3626,-7.0683,0
2618,201912,13.7367,0.7329,1
2630,201912,16.7191,-1.8476,0
2633,201912,35.0676,8.7819,1
2634,201912,30.5976,11.3177,1
2636,201912,22.4326,2.7662,1
2637,201912,27.6209,-1.5001,0
2642,201912,28.9304,12.9391,1
2701,201912,12.8083,2.2991,1
2702,201912,19.24,28.0988,1
2704,201912,26.87,37.2687,1
2705,201912,15.25,4.2173,1
2706,201912,14.8505,4.3331,1
2707,201912,155.538,6.329,1
2712,201912,53.74,-7.6926,0
2722,201912,24.9695,-3.8463,0
2723,201912,128.006,-13.636,0
2727,201912,74.6205,2.9757,1
2731,201912,75.748,11.8422,1
2739,201912,23.8897,1.6131,1
2748,201912,46.4959,-13.1034,0
2801,201912,21.3441,4.85,1
2809,201912,31.0608,8.5901,1
2812,201912,10.9814,1.2658,1
2816,201912,18.8402,16.7528,1
2820,201912,14.2738,1.0101,1
2832,201912,19.6728,3.2097,1
2834,201912,11.7377,-1.1764,0
2836,201912,9.1535,1.8751,1
2838,201912,10.0488,5.7415,1
2841,201912,8.75,4.7844,1
2845,201912,11.2323,-0.4167,0
2849,201912,14.7808,7.4325,1
2850,201912,36.7195,3.2088,1
2851,201912,18.0397,9.6687,1
2852,201912,13.2975,2.1047,1
2855,201912,12.6546,11.5831,1
2867,201912,11.2525,8.9204,1
2880,201912,20.036,5.0118,1
2881,201912,43.4828,4.1524,1
2882,201912,39.8708,4.5097,1
2883,201912,9.075,5.303,1
2884,201912,24.5403,6.2855,1
2885,201912,18.1929,9.1892,1
2886,201912,28.5388,6.4346,1
2887,201912,13.3783,4.6929,1
2888,201912,9.5748,10.224,1
2889,201912,10.1694,5.1404,1
2890,201912,12.0478,7.4381,1
2891,201912,20.7196,8.738,1
2892,201912,21.2025,8.7158,1
2897,201912,7.2858,1.8253,1
2901,201912,22.937,5.9606,1
2903,201912,24.8857,8.9959,1
2904,201912,22.2883,-3.4411,0
2905,201912,18.028,14.5504,1
2906,201912,11.1186,-0.8618,0
2908,201912,20.6537,-1.3955,0
2910,201912,28.1238,47.3878,1
2911,201912,7.29,4.8411,1
2912,201912,294.355,4.8278,1
2913,201912,16.51,0.6118,1
2915,201912,68.5257,9.8657,1
2923,201912,23.6032,14.3764,1
2929,201912,75.7677,14.9802,1
2936,201912,20.33,-5.4372,0
2939,201912,99.1975,-4.9504,0
2945,201912,97.92,-6.4571,0
3002,201912,10.6163,11.4285,1
3003,201912,46.5893,14.5837,1
3004,201912,90.5662,-8.0458,0
3005,201912,44.7916,-0.107,0
3006,201912,32.4408,18.0573,1
3008,201912,4504.9,12.3596,1
3010,201912,52.3644,6.8051,1
3011,201912,6.48,-3.2257,0
3013,201912,13.803,5.4746,1
3014,201912,41.0994,12.9155,1
3015,201912,19.4322,11.9588,1
3016,201912,52.0445,9.0913,1
3017,201912,40.4441,9.6052,1
3018,201912,23.07,-2.3759,0
3019,201912,80.9634,37.9307,1
3021,201912,14.8827,7.8765,1
3022,201912,54.425,-0.0006,0
3023,201912,116.839,2.9047,1
3024,201912,7.7918,19.7328,1
3025,201912,20.2961,5.8005,1
3026,201912,95.1336,27.1925,1
3027,201912,7.76,8.5674,1
3028,201912,19.971,-1.1708,0
3029,201912,30.219,-8.2196,0
3030,201912,48.5167,7.6923,1
3031,201912,15.0649,9.8684,1
3032,201912,24.6353,11.4397,1
3033,201912,17.2374,-2.1976,0
3034,201912,204.524,23.0335,1
3035,201912,54.8565,-2.595,0
3036,201912,36.9907,8.645,1
3037,201912,44.9252,-3.7801,0
3038,201912,17.1519,-1.9497,0
3040,201912,27.2532,1.3913,1
3041,201912,18.9728,-15.317,0
3042,201912,40.2218,21.4377,1
3043,201912,2.34,-34.6427,0
3044,201912,116.225,12.5557,1
3045,201912,109.743,0,0
3046,201912,18.89,-21.4794,0
3047,201912,10.4023,4.9017,1
3048,201912,18.4657,6.7034,1
3049,201912,13.3481,-1.4493,0
3050,201912,10.7438,-0.0002,0
3051,201912,2.99,7.4833,1
3052,201912,11.9536,-6.5385,0
3054,201912,24.43,11.7647,1
3055,201912,26.4377,19.4551,1
3056,201912,25.9596,33.0528,1
3057,201912,13.1956,8.9078,1
3058,201912,7.2131,-3.8981,0
3059,201912,23.1523,-2.0323,0
3060,201912,13.36,-3.5715,0
3062,201912,18.0239,-0.0004,0
3090,201912,47.2339,8.1468,1
3092,201912,37.8832,-3.2766,0
3094,201912,16.5481,8.7462,1
3130,201912,157.822,-3.3133,0
3138,201912,.,24.5014,1
3149,201912,9.95,-15.5658,0
3164,201912,24.03,-1.7752,0
3167,201912,35.6756,32.5036,1
3189,201912,48.9433,23.6281,1
3209,201912,18.7518,14.3245,1
3229,201912,13.03,-13.9451,0
3231,201912,26.7612,13.1741,1
3257,201912,54.4756,-3.6245,0
3266,201912,14.9774,7.7469,1
3296,201912,15.2972,-11.6766,0
3305,201912,22.6319,8.2607,1
3308,201912,5.71,-2.3138,0
3311,201912,25.46,13.3623,1
3312,201912,14.9372,4.8078,1
3321,201912,13.4301,18.9049,1
3338,201912,91.732,5.5741,1
3346,201912,31.0758,-6.9016,0
3356,201912,31.54,-0.1663,0
3376,201912,118.793,11.6885,1
3380,201912,22.6399,0.2123,1
3383,201912,4.26,-17.2024,0
3406,201912,449.695,41.4029,1
3413,201912,160.035,54.113,1
3416,201912,53.2647,3.3834,1
3419,201912,18.22,-2.7096,0
3432,201912,12.7279,-1.4702,0
3437,201912,16.54,21.2122,1
3443,201912,255.775,-3.6,0
3450,201912,53.7721,22.5047,1
3454,201912,93.7631,-10.0978,0
3481,201912,6.8382,26.2119,1
3494,201912,4.72,2.1782,1
3501,201912,46.577,1.8184,1
3504,201912,80.02,3.465,1
3515,201912,74.8121,9.4199,1
3518,201912,26.75,81.8828,1
3528,201912,35.2275,0.7956,1
3530,201912,92.8037,-3.301,0
3532,201912,111.139,15.8415,1
3533,201912,290.601,19.0041,1
3535,201912,22.0901,-6.4049,0
3536,201912,4.64,-38.8891,0
3543,201912,.,34.2676,1
3545,201912,31.0112,12.7963,1
3550,201912,14.0042,-1.3559,0
3557,201912,47.8893,1.073,1
3563,201912,291.685,11.7828,1
3576,201912,7.7204,-5.9581,0
3583,201912,56.3634,6.1893,1
3588,201912,26.2861,21.5882,1
3591,201912,12.8203,-1.1192,0
3592,201912,87.2076,6.867,1
3593,201912,6.15,39.1026,1
3596,201912,82.5348,4.0932,1
3605,201912,27.2447,33.3336,1
3607,201912,17.36,-1.4579,0
3617,201912,100.65,11.452,1
3622,201912,19.2357,16.536,1
3645,201912,48.9423,11.1111,1
3653,201912,178.884,83.9211,1
3661,201912,208.361,47.0218,1
3665,201912,206.407,5.1282,1
3669,201912,16.4841,-6.8181,0
3673,201912,58.78,1.6105,1
3679,201912,57.3392,46.0789,1
3682,201912,10.8199,24.876,1
3686,201912,4.82,-10.5543,0
3694,201912,18.64,-10.7497,0
3701,201912,14.0075,0.0001,1
3702,201912,36.1285,2.3556,1
3703,201912,13.3648,-6.6667,0
3704,201912,20.03,-3.8096,0
3705,201912,40.9248,2.024,1
3706,201912,23.2536,10.899,1
3708,201912,79.8314,3.0711,1
3711,201912,77.1547,17.5139,1
3712,201912,20.7,2.2332,1
4104,201912,49.7494,4.9016,1
4106,201912,23.7649,0.4134,1
4108,201912,17.9185,-7.4548,0
4119,201912,103.316,9.0001,1
4133,201912,27.5051,-10.4062,0
4137,201912,225.086,12.2642,1
4142,201912,25.07,-0.3937,0
4148,201912,40.3387,1.9705,1
4155,201912,33.0766,-0.298,0
4164,201912,39.3161,-7.2581,0
4190,201912,100.689,24.1171,1
4306,201912,11.677,7.2343,1
4414,201912,11.5949,3.0043,1
4426,201912,45.2124,-14.8674,0
4438,201912,139.168,8.5716,1
4439,201912,191.92,16.1393,1
4440,201912,44.24,0.0002,1
4526,201912,16.6976,-0.295,0
4532,201912,22.5595,-1.0775,0
4536,201912,127.096,0.7222,1
4540,201912,53.68,-14.9182,0
4545,201912,24.3509,14.221,1
4551,201912,174.887,15.6667,1
4552,201912,37.868,3.5276,1
4555,201912,48.2845,-3.288,0
4557,201912,64.9681,2.0198,1
4560,201912,45.8039,-0.192,0
4562,201912,26.84,-17.7282,0
4564,201912,44.3861,-20.4888,0
4566,201912,50.8287,3.6584,1
4571,201912,70.0261,-15.0601,0
4572,201912,128.441,-15.0818,0
4576,201912,81.5034,-1.7543,0
4720,201912,13.4924,1.0946,1
4722,201912,25.6925,0.9138,1
4737,201912,67.5459,42.4775,1
4739,201912,73.1529,-2.3927,0
4746,201912,39.1218,25.6758,1
4755,201912,41.0165,18.5276,1
4763,201912,116.747,-1.2,0
4764,201912,66.3734,-2.7063,0
4766,201912,146.659,-0.331,0
4807,201912,29.6,5.2447,1
4904,201912,69.8173,-0.5517,0
4906,201912,24.5856,-1.7142,0
4912,201912,110.436,-5.2174,0
4915,201912,60.524,7.2759,1
4916,201912,32.1117,3.6521,1
4919,201912,45.0604,-3.8068,0
4927,201912,41.7911,9.3937,1
4930,201912,9.2636,3.3332,1
4934,201912,9.5641,34.0206,1
4935,201912,105.816,64.6259,1
4938,201912,61.1224,26.6665,1
4942,201912,39.2335,10.7098,1
4943,201912,154.328,7.3393,1
4952,201912,31.3585,-0.7375,0
4956,201912,13.93,2.5276,1
4958,201912,133.765,28.829,1
4960,201912,7.15,-17.4204,0
4961,201912,37.217,0.1327,1
4967,201912,25.6199,29.1516,1
4968,201912,197.2,4.9382,1
4976,201912,26.97,-5.3333,0
4977,201912,98.9081,20.5465,1
4989,201912,23.5998,-5.6198,0
4994,201912,86.6872,-20.0916,0
4999,201912,40.3497,4.0577,1
5007,201912,49.0346,10.8951,1
5203,201912,104.985,20.1717,1
5215,201912,64.1391,4.5077,1
5222,201912,77.8383,0.5238,1
5225,201912,56.6233,-1.2348,0
5234,201912,80.9478,3.8989,1
5243,201912,34.8484,-6.9181,0
5244,201912,13.13,18.9163,1
5258,201912,28.61,7.2725,1
5269,201912,555.623,35.4641,1
5283,201912,85.7986,18.6814,1
5284,201912,48.5976,-3.8106,0
5285,201912,56.4454,16.5173,1
5288,201912,115.791,-3.5572,0
5306,201912,101.124,4.3901,1
5388,201912,75.4436,-1.6452,0
5434,201912,95.7813,10.4712,1
5469,201912,41.5512,7.7301,1
5471,201912,31.6978,-2.5295,0
5484,201912,9.58,-21.5247,0
5515,201912,9.8977,6.6731,1
5519,201912,14.545,10.6664,1
5521,201912,8.4707,27.8887,1
5522,201912,35.0835,10.2599,1
5525,201912,20.6013,0.8656,1
5531,201912,11.42,-0.905,0
5533,201912,15.4702,0.6332,1
5534,201912,75.943,2.2635,1
5538,201912,30.9737,0.7962,1
5607,201912,22.9926,22.6953,1
5608,201912,8.41,-5.5943,0
5706,201912,34.6877,12.5348,1
5871,201912,126.807,10.4,1
5876,201912,49.7292,-0.1918,0
5880,201912,19.3936,1.2192,1
5906,201912,13.96,98.8282,1
5907,201912,26.6144,-7.5411,0
6005,201912,9.3007,27.6955,1
6024,201912,39.6624,-0.6892,0
6108,201912,24.4381,-4.059,0
6112,201912,31.8153,5.0456,1
6115,201912,39.9002,4.8135,1
6116,201912,6.95,26.4068,1
6117,201912,13.7,-6.1432,0
6120,201912,15.92,-13.6752,0
6128,201912,28.7383,-5.263,0
6133,201912,7.9597,-1.0843,0
6136,201912,18.2865,2.0404,1
6139,201912,25.6081,26.3048,1
6141,201912,21.3173,6.6175,1
6142,201912,9.3178,-3.2541,0
6152,201912,7.07,11.34,1
6153,201912,35.7973,-2.1889,0
6155,201912,25.7735,3.158,1
6164,201912,6.87,2.0172,1
6165,201912,14.32,60.7146,1
6166,201912,46.1828,-1.8405,0
6168,201912,13.005,7.9363,1
6172,201912,19.7306,-7.5981,0
6176,201912,111.217,1.2663,1
6177,201912,23.5411,6.9031,1
6183,201912,35.1214,1.2347,1
6184,201912,36.5458,6.9149,1
6189,201912,32.1982,2.5001,1
6191,201912,16.5174,1.1802,1
6192,201912,70.9798,-1.9559,0
6196,201912,67.7052,71.2009,1
6197,201912,29.3313,10.385,1
6201,201912,32.4667,1.724,1
6202,201912,64.1694,5.692,1
6205,201912,24.6809,1.5752,1
6206,201912,66.309,-0.4147,0
6209,201912,29.04,11.0913,1
6213,201912,135.138,-15.5629,0
6214,201912,70.3506,3.425,1
6215,201912,14.8153,-0.3205,0
6216,201912,25.9954,0.5389,1
6224,201912,60.1002,-0.5942,0
6225,201912,2.277,-29.3479,0
6226,201912,7.7994,4.5454,1
6230,201912,224.04,20.3391,1
6235,201912,12.8359,1.498,1
6239,201912,91.6715,14.4494,1
6243,201912,10.5,-6.7796,0
6251,201912,18.1212,34.9022,1
6257,201912,34.4441,13.0441,1
6269,201912,104.065,21.2926,1
6271,201912,173.648,24.2062,1
6277,201912,79.2221,0.6986,1
6278,201912,89.1015,59.1836,1
6281,201912,63.1932,3.8051,1
6282,201912,21.8753,13.3806,1
6283,201912,30.3617,-6.5052,0
6285,201912,73.6168,-7.4758,0
6288,201912,23.9105,28.7468,1
6289,201912,2.5359,55.5552,1
6405,201912,14.5428,1.6949,1
6409,201912,641.134,11.7187,1
6412,201912,58.7785,12.1426,1
6414,201912,214.066,12.528,1
6415,201912,889.733,23.5369,1
6416,201912,89.2564,12.529,1
6426,201912,143.753,39.73,1
6431,201912,26.2148,5.3704,1
6438,201912,72.3143,25.2818,1
6442,201912,36.2796,-1.5543,0
6443,201912,7.1958,2.1504,1
6449,201912,36.6517,22.0183,1
6451,201912,144.948,37.8727,1
6456,201912,105.742,8.1338,1
6464,201912,104.671,5.5557,1
6477,201912,21.4922,10.3924,1
6491,201912,166.787,19.4079,1
6504,201912,131.707,-2.4827,0
6505,201912,93.9133,-0.7129,0
6515,201912,.,44.9996,1
6525,201912,64.2111,2.2725,1
6531,201912,59.4563,91.4285,1
6533,201912,123.741,14.2858,1
6541,201912,47.9144,-30.7012,0
6552,201912,96.5976,-9.3263,0
6558,201912,69.3448,12.0003,1
6573,201912,23.1093,5.3764,1
6579,201912,68.6367,-2.3035,0
6581,201912,79.0429,-8.269,0
6582,201912,54.1663,8.0671,1
6585,201912,52.12,-15.5357,0
6591,201912,47.5917,32.6109,1
6592,201912,85.8069,67.7358,1
6598,201912,.,-0.473,0
6605,201912,58.6369,-6.0612,0
6625,201912,44.3218,1.032,1
6641,201912,63.8359,-4.1958,0
6655,201912,38.1691,0.2434,1
6666,201912,170.858,-0.8428,0
6668,201912,72.9844,36.391,1
6669,201912,537.274,43.8282,1
6670,201912,170.276,0.2793,1
6671,201912,34.8526,-6.7513,0
6672,201912,88.8811,2.9219,1
6674,201912,28.164,-0.6823,0
6691,201912,145.6,3.3647,1
6698,201912,83.0402,34.2648,1
6706,201912,102.291,110.714,1
6715,201912,89.8015,28.3897,1
6743,201912,.,11.3667,1
6754,201912,.,17.4422,1
6756,201912,.,143.166,1
8011,201912,15.7234,12.7326,1
8016,201912,166.035,0.6001,1
8021,201912,21.0688,14.7584,1
8028,201912,70.7438,4.2251,1
8033,201912,10.44,-6.4221,0
8039,201912,42.0495,12.8086,1
8046,201912,51.0957,-9.1899,0
8070,201912,16.0375,14.5195,1
8072,201912,20.9049,-1.6947,0
8081,201912,118.298,9.9999,1
8101,201912,3.68,157.575,1
8103,201912,25.3722,7.7846,1
8104,201912,54.2892,4.9728,1
8105,201912,13.939,4.4279,1
8110,201912,10.42,23.9356,1
8112,201912,24.7361,3.9657,1
8114,201912,98.2945,-2.7652,0
8131,201912,32.8379,9.5447,1
8150,201912,32.1673,8.5577,1
8163,201912,38.4672,11.8015,1
8201,201912,11.53,-11.6934,0
8210,201912,76.5102,14.4019,1
8213,201912,34.2199,1.8105,1
8215,201912,18.2048,-6.2657,0
8222,201912,17.8055,-2.6179,0
8249,201912,20.2897,8.0278,1
8261,201912,28.2967,10.8656,1
8271,201912,34.2175,32.437,1
8341,201912,244.566,-13.8122,0
8367,201912,24.5282,24.4537,1
8374,201912,22.0966,8.1731,1
8404,201912,41.3381,4.0984,1
8411,201912,14.8785,-3.9157,0
8422,201912,147.295,2.2953,1
8429,201912,12.1662,-10.9021,0
8438,201912,19.8,-2.5,0
8442,201912,54.8507,-2.2651,0
8443,201912,11.0172,-1.3277,0
8454,201912,275.086,10.8984,1
8462,201912,198.167,-16.4581,0
8463,201912,43.9521,43.5065,1
8464,201912,268.998,1.8383,1
8466,201912,67.3968,-5.9376,0
8467,201912,59.9811,16.259,1
8473,201912,49.8987,-9.1912,0
8478,201912,44.8613,-8.3247,0
8480,201912,130.749,9.1636,1
8481,201912,56.2423,0.3403,1
8482,201912,128.016,6.9231,1
8488,201912,16.4602,-3.4485,0
8499,201912,106.586,-14.9605,0
8926,201912,28.2209,2.0477,1
8940,201912,12.11,-6.7461,0
8996,201912,40.8148,24.5236,1
9103,201912,1.1002,7.9649,1
910322,201912,21.9041,17.3816,1
9105,201912,2.4699,20.1614,1
910861,201912,7.6669,-8.5543,0
9110,201912,1.83,6.2145,1
911608,201912,0.87,18.6047,1
911622,201912,8.81,79.3388,1
911868,201912,1,2.8302,1
912000,201912,2,10.8106,1
9136,201912,7.1322,12.4282,1
9802,201912,111.717,51.0702,1
9902,201912,9.7402,10.5264,1
9904,201912,38.2553,-1.3839,0
9905,201912,22.8687,2.725,1
9906,201912,17.03,28.6158,1
9907,201912,11.93,-1.6875,0
9908,201912,30.0408,4.1596,1
9910,201912,164.181,-12.3598,0
9911,201912,44.5834,6.1936,1
9912,201912,8.3097,-6.4833,0
9914,201912,169.721,0.0001,1
9917,201912,83.5882,0.909,1
9918,201912,33.069,0.296,1
9919,201912,10.3387,7.2814,1
9921,201912,213.427,0.9478,1
9924,201912,41.2979,-0.341,0
9925,201912,35.1608,-0.5334,0
9926,201912,39.9255,1.4617,1
9927,201912,29.9373,4.3408,1
9928,201912,4.9,3.0926,1
9929,201912,15.3547,-7.9422,0
9930,201912,48.4491,-1.3723,0
9931,201912,32.9118,-0.0001,0
9933,201912,37.1379,-8.6332,0
9934,201912,16.4813,5.4381,1
9935,201912,43.2371,23.5982,1
9937,201912,41.0809,9.8901,1
9938,201912,76.279,8.9155,1
9939,201912,52.5974,12.1154,1
9940,201912,30.464,-0.6348,0
9941,201912,99.9267,2.6904,1
9942,201912,65.5797,0.1432,1
9943,201912,64.3583,8.0303,1
9944,201912,17.25,0.5777,1
9945,201912,29.9903,8.9159,1
9946,201912,22.4456,18.3806,1
9955,201912,18.54,-2.0726,0
9958,201912,72.4436,-2.3001,0
1101,202003,37.7761,-9.6113,0
1102,202003,41.7218,-17.831,0
1103,202003,18.2636,-32.2148,0
1104,202003,16.6915,-19.3876,0
1108,202003,7.37,-24.7017,0
1109,202003,16.5617,-20.3979,0
1110,202003,16.4456,-7.7365,0
1201,202003,20.3801,-20.3591,0
1203,202003,25.8726,-3.1425,0
1210,202003,38.1521,-15.3492,0
1213,202003,5.8948,-6.5495,0
1215,202003,57.8149,-10.7248,0
1216,202003,69.3029,-11.5903,0
1217,202003,7.0463,-3.6566,0
1218,202003,20.9522,4.2988,1
1219,202003,17.8242,-2.1566,0
1220,202003,9.7177,-4.7393,0
1225,202003,31.5464,-7.7811,0
1227,202003,63.5056,-12.3561,0
1229,202003,29.5174,0.8121,1
1231,202003,36.749,-6.6906,0
1232,202003,113.157,-9.9175,0
1233,202003,35.9114,-16.2296,0
1234,202003,30.419,-8.141,0
1235,202003,21.0902,10.0233,1
1236,202003,12.3496,-24.0878,0
1256,202003,197.841,-20.1816,0
1301,202003,85.8895,-24.7494,0
1303,202003,64.559,-24.8625,0
1304,202003,11.5747,-27.4367,0
1305,202003,17.1819,-31.9711,0
1307,202003,20.431,-27.6958,0
1308,202003,13.4575,-11.709,0
1309,202003,9.1501,-28.5086,0
1310,202003,18.0017,-34.4498,0
1312,202003,16.1483,-30.6451,0
1313,202003,9.1246,-26.3964,0
1314,202003,7.935,-25.2042,0
1315,202003,57.6666,-4.0126,0
1316,202003,11.8963,-44.4829,0
1319,202003,37.9387,-31.4042,0
1321,202003,31.7242,-37.6722,0
1323,202003,30.7768,-12.941,0
1324,202003,8.8605,-19.1712,0
1325,202003,28.6597,122.485,1
1326,202003,76.4733,-23.4291,0
1337,202003,5.0648,-40.7829,0
1338,202003,52.9956,-34.8442,0
1339,202003,44.6963,-33.4259,0
1340,202003,12.9422,-47.3332,0
1341,202003,54.8996,-6.8072,0
1342,202003,.,-20.4648,0
1402,202003,25.9521,-24.4558,0
1409,202003,11.1192,-17.0125,0
1410,202003,28.7404,-14.2422,0
1413,202003,8.6002,-31.3623,0
1414,202003,6.4638,-20.3344,0
1416,202003,12.1542,-26.394,0
1417,202003,8.8501,-24.9708,0
1418,202003,6.3023,-4.1324,0
1419,202003,39.1092,-12.71,0
1423,202003,9.9593,-3.8646,0
1432,202003,10.4983,-33.4817,0
1434,202003,30.6341,-9.9419,0
1435,202003,7.9307,-2.7398,0
1436,202003,36.272,-8.4276,0
1437,202003,21.0235,-25.3968,0
1438,202003,24.415,-20.4545,0
1439,202003,27.8844,-9.1315,0
1440,202003,9.5681,-22.381,0
1441,202003,8.2278,-35.0057,0
1442,202003,16.8202,-25.7574,0
1443,202003,9.2835,-10.7995,0
1444,202003,8.5592,-32.0792,0
1445,202003,6.8552,-1.3889,0
1446,202003,31.0471,-39.3421,0
1447,202003,6.3547,-25.465,0
1449,202003,24.3337,-16.9411,0
1451,202003,19.42,-32.619,0
1452,202003,16.6031,-12.3654,0
1453,202003,7.5755,-20.7241,0
1454,202003,7.3585,0.8974,1
