stock_id,year,營業毛利率,營業利益率,ROA(A)稅後息前,ROE(A)－稅後,流動比率,負債比率,總資產週轉次數,應收帳款週轉次數,季底每股稅後淨利,每股淨值(C),當季季底P/E,當季季底P/B,當季季底PSR
3311,201909,16.44,0.32,0.42,0.52,366.09,25.22,0.16,1.26,0.27,42.47,.,0.55,0.6
3312,201909,4.75,1.96,1.18,3.38,141.47,70.01,0.8,1.29,0.39,11.84,9.66,1.32,0.16
3321,201909,6.22,-9.62,-1.6,-9.62,125.38,80.86,0.19,0.61,-0.43,5.61,.,2.57,0.59
3338,201909,24.26,10.34,2.71,6.81,164.37,62.51,0.34,0.73,1.15,17.37,19.74,5.17,1.82
3346,201909,17.82,0.6,0.01,-0.53,140,67.5,0.2,0.55,-0.11,19.65,29.18,1.66,0.58
3356,201909,41.26,5.08,0.45,0.64,200.85,46.47,0.12,2.41,0.11,18.34,56.88,1.64,1.89
3376,201909,23.79,16.26,2.14,2.94,264.44,27.18,0.17,0.75,2.09,72.63,10.34,1.6,1.96
3380,201909,16.46,1.64,0.62,0.88,304.57,31.08,0.28,1.79,0.16,18.28,35.52,1.29,0.84
3383,201909,-9.21,-27.02,-1.68,-12.92,103.19,85.05,0.06,1.12,-0.99,7.18,.,0.75,0.54
3406,201909,49.27,36.16,8.29,15.29,126.13,47.61,0.32,1.47,11.74,89.02,17.46,4.74,4.1
3413,201909,23.5,11.92,2.29,4.36,214.84,46.56,0.22,1.82,2.1,48.41,12.5,2.39,1.37
3416,201909,37.31,16.31,2.26,2.91,310.93,20.05,0.15,1.84,0.84,29.2,12.39,1.82,2.28
3419,201909,16.42,-6.77,-0.45,-0.77,212.39,32.92,0.19,0.72,-0.09,12.45,.,1.48,1.41
3432,201909,35.6,-43.08,1,1.24,621.57,23.13,0.01,1.1,0.29,23.25,198.76,0.58,13.51
3437,201909,14.3,0.89,0.17,0.21,183.48,36.58,0.26,0.96,0.04,18.44,.,0.81,0.56
3443,201909,34.16,4.96,1.35,2.54,179.9,48.73,0.32,2.18,0.76,30.24,44.84,8.27,3.06
3450,201909,24.16,14.19,2.11,3.11,239.25,29.91,0.18,1.24,0.5,25.63,9.13,2.15,1.35
3454,201909,32.64,4.91,1.28,2.13,219.97,39.75,0.32,1.57,0.84,33.08,24.15,3.08,1.33
3481,201909,1.86,-7.67,-0.94,-1.58,129.86,36.8,0.16,1.33,-0.4,24.65,.,0.27,0.25
3494,201909,15.97,-21.91,0.21,0.18,148.84,50.29,0.07,4.63,0.09,8.02,.,0.63,0.8
3501,201909,24.58,11.67,2.17,3,301.08,26.26,0.17,0.86,1.38,49.06,7.53,1.01,1.11
3504,201909,23.66,0.91,0.32,0.43,137.61,46.59,0.19,1.19,0.13,30.66,125.65,2.64,1.83
3515,201909,17.94,7.02,2.24,3.74,255.55,38.07,0.38,1.8,1.72,50.83,12.78,1.36,0.68
3518,201909,13.85,-24.59,-1.75,-2.7,198.64,30.38,0.06,0.49,-0.54,19.4,.,1.12,3.25
3528,201909,12.25,5.49,1.36,2.87,165.41,59.13,0.29,0.96,0.61,21.42,11.77,1.76,0.63
3530,201909,20.67,8.59,2.26,2.72,512.01,17.84,0.27,48.16,0.73,26.61,39.15,3.91,3.65
3532,201909,18.69,12.71,1.18,1.43,555.31,10.96,0.1,1.16,0.74,52.19,9.65,1.94,2.99
3533,201909,39.24,22.03,4.93,6.72,274.23,25.88,0.27,0.74,7.15,108.37,10.64,2.5,1.92
3535,201909,29.57,1.41,0.2,0.22,222.09,51.86,0.1,0.25,0.03,13.71,8.32,1.76,0.97
3536,201909,4.79,-8.34,-1.15,-4.78,159.34,66.33,0.18,1.32,-0.27,4.95,.,1.27,0.57
3543,201909,18.64,5.47,0.58,0.88,202.53,43.47,0.14,0.73,0.36,40.79,10.78,0.44,0.46
3545,201909,23.18,0.97,0.68,0.93,282.27,28.48,0.24,2.62,0.28,27.12,.,0.81,0.75
3550,201909,18.79,2.81,0.59,0.98,223.76,51.07,0.23,0.63,0.21,21.73,11.89,0.68,0.36
3557,201909,39.87,9.23,1.86,5.02,63.21,79.94,0.2,1.38,0.58,9.13,179.71,4.09,6.15
3563,201909,62.82,37.79,5.56,10.61,263.61,35.01,0.18,0.43,4.6,42.87,9.67,7.52,4.68
3576,201909,-9.88,-22.2,-1.75,-4.72,123.22,56.79,0.08,1.26,-0.43,8.94,.,0.92,1.07
3583,201909,33.24,10.29,2.44,3.63,219.21,30.61,0.28,1.36,1.15,32.19,8.48,1.93,1.19
3588,201909,34.79,2.2,0.61,0.72,530.28,14.59,0.18,1.64,0.2,27.7,136.71,0.89,1.13
3591,201909,17.75,-2.35,-0.05,-0.15,276.67,20.94,0.14,1.04,-0.05,22.92,73.18,0.6,0.72
3593,201909,-19.22,-47.82,-4.68,-14.5,38.1,62.95,0.08,1.04,-0.71,5.55,.,1.12,0.74
3596,201909,13.47,5.41,1.43,3.53,155.48,60.61,0.31,1.08,1.62,49.39,11.84,1.86,0.54
3605,201909,25,6.16,1.84,3.53,169.18,52.83,0.24,0.99,1.25,34.61,8.79,0.67,0.42
3607,201909,1.3,-14.19,-2.73,-4.77,187.57,35.09,0.16,0.79,-1.47,30.05,.,0.57,0.44
3617,201909,44.51,13.7,2.84,6.2,139.71,54.74,0.25,1.23,3.39,56.58,9.38,1.73,0.89
3622,201909,14.18,-6.36,2.42,2.69,765.63,9.66,0.05,1.54,0.79,30.34,30.97,0.63,4.14
3645,201909,29.06,9.84,0.66,1.16,108,49.26,0.09,1.05,0.24,18.79,27.08,2.54,3.37
3653,201909,30.44,17.92,2.79,3.51,384.88,18.3,0.2,0.99,1.63,47.21,18.49,2.7,2.98
3661,201909,46.36,11.81,2.59,3.66,265.76,30.93,0.2,1.01,1.92,53.69,33.72,2.97,2.61
3665,201909,25.02,10.24,2.89,5.67,159.49,49.54,0.3,1.11,4.05,79.15,10.83,2.71,1.11
3669,201909,49.21,6.33,1.15,1.38,354.73,19.12,0.19,1.76,0.36,25.97,22.83,0.68,0.77
3673,201909,4.2,1.18,0.47,0.61,135.64,61.99,0.44,3.08,0.56,92.09,14.52,0.61,0.16
3679,201909,26.31,15.02,2.58,4.89,304,48.61,0.14,0.87,3.04,62.71,7.56,0.74,0.75
3682,201909,2.61,-36.09,-3.32,-4.8,42.93,32.29,0.09,2.28,-0.35,6.24,.,0.97,1.82
3686,201909,-19.03,-54.82,0.37,0.43,1741.6,19.63,0.02,0,0.04,9.48,.,0.49,2.97
3694,201909,10.05,0.57,0.37,0.62,102.22,68.24,0.46,1.16,0.07,10.83,.,1.85,0.4
3701,201909,17.99,2.27,1.08,1.96,216.27,50.59,0.24,1.56,0.11,10.78,11.72,1.3,0.37
3702,201909,4.25,1.81,1.08,3.02,140.79,70.21,0.68,1.4,0.95,37.4,7.97,0.99,0.12
3703,201909,9.76,3.29,-0.71,-1.95,164.06,59.86,0.08,2.08,-0.63,28.2,24.68,0.51,0.5
3704,201909,25.35,1.88,-0.66,-1.46,180.13,49.25,0.34,1.03,-0.25,17.24,35.03,1.24,0.35
3705,201909,48.02,9.54,1.24,2.25,115.11,49.64,0.17,1.06,0.51,22.65,12.06,1.86,1.4
3706,201909,16.29,2.13,1.79,2.37,171.25,24.66,0.17,1.46,0.89,36.83,10.06,0.72,0.86
3708,201909,13.67,2.47,0.19,0.04,223.83,45.35,0.15,0.47,0.5,52.23,18.15,1.58,1.21
3711,201909,16.25,7.13,1.28,2.85,113.96,61.2,0.21,1.56,1.35,47.4,15.25,1.52,0.74
3712,201909,8.47,-3.97,0.34,0.67,102.22,62.51,0.14,1.82,0.09,26.24,.,0.76,0.58
4104,201909,18,6.27,1.2,1.97,175.12,38.94,0.11,0.96,1.12,53.67,9.38,0.97,1.04
4106,201909,41.79,4.67,0.6,0.65,166.39,37.52,0.15,1.36,0.12,19.85,16.89,1.22,1.17
4108,201909,66.68,-318.64,-2.49,-2.64,1083.13,6.27,0.01,2.56,-0.24,8.42,.,2.31,30.18
4119,201909,40.53,30.48,3.95,4.86,336.61,14.26,0.16,1.32,2.01,42.64,10.85,2.34,3.46
4133,201909,49.65,2.02,0.05,0.05,1027.5,6,0.08,1.17,0.01,19.7,196.87,1.44,4.22
4137,201909,85.95,34.83,4.62,8.57,167.53,48.17,0.16,330.66,4.31,51.23,9.08,4.14,3.33
4142,201909,40.82,20.05,1.57,2.68,932.08,42.8,0.07,3.68,0.3,10.15,.,2.5,8.54
4148,201909,20.27,4.07,0.21,0.18,1379.32,6.29,0.16,0.8,0.1,32.15,22.72,1.26,1.39
4155,201909,25.77,8.63,1.89,3.03,214.49,40.93,0.15,1.06,0.49,15.78,16.05,2.17,2.17
4164,201909,27.7,20.48,1.52,2.97,171.21,51.61,0.09,0.92,1.09,36.19,13.15,1.21,2.05
4190,201909,75.45,18.99,1.53,4.77,57.91,71.65,0.12,5.24,1.45,30.68,9.5,3.23,1.9
4306,201909,12.72,2.55,0.26,0.05,116.72,71.4,0.12,1.32,0.01,16.84,.,0.74,0.4
4414,201909,13.48,1.29,0.42,0.18,122.43,48.77,0.19,1.77,0.03,14.56,.,0.88,0.66
4426,201909,36.46,27.07,2.68,4.07,262.78,35.88,0.12,1.7,0.82,20.63,18.34,2.74,3.92
4438,201909,17.77,12.73,5.04,9.32,178.64,42.84,0.48,2.19,6.5,67.39,10.3,2.08,0.89
4439,201909,17.76,8.62,3.62,7.94,143.79,54.74,0.54,1.59,4.3,62.8,.,.,.
4526,201909,23.78,4.97,0.3,0.45,147.06,65.9,0.14,0.62,0.01,21.15,11.4,0.8,0.38
4532,201909,13.94,3.37,0.61,1.15,146.94,65.21,0.14,0.41,0.25,15.89,12.32,1.46,0.56
4536,201909,34.15,19.18,2.25,4.21,179.94,48.13,0.19,1.18,2.79,57.47,8.53,2.41,1.7
4540,201909,20.57,-2.35,-0.4,-0.86,349.02,38.95,0.09,0.58,-0.28,32.51,58.24,1.88,2.48
4545,201909,26.7,7.25,0.78,1.23,243.31,42.96,0.14,1.3,0.27,22.03,32.67,1.01,0.92
4551,201909,26.87,16.99,1.96,5.24,118.45,63.45,0.16,0.85,1.92,52.89,10.57,4.07,1.81
4552,201909,20.54,10.73,1.41,1.92,381.97,28.01,0.2,1.19,0.84,50.04,7.02,0.95,0.84
4555,201909,33.48,4.32,0.48,0.62,155.35,35.28,0.08,0.87,0.24,37.47,39,1.38,2.43
4557,201909,29.21,11.68,2.73,3.83,293.2,23.83,0.2,0.61,1.36,37.51,10.54,1.85,1.66
4560,201909,35.35,15.55,2.36,3.38,413.7,30.53,0.18,0.57,0.81,23.91,9.36,2.17,1.94
4562,201909,26.49,-1.72,-0.45,-1.61,149.52,63.41,0.07,0.37,-0.28,17.23,39.21,1.69,1.8
4564,201909,30.97,24.26,1.58,2.72,175.25,44.76,0.08,1.21,0.65,24.66,12.51,2.16,3.23
4566,201909,21.44,6.65,1.7,3.59,202.6,54.95,0.22,0.98,1.15,32.51,11.31,1.52,0.88
4571,201909,31.37,14.52,3.38,4.55,329.93,22.88,0.21,0.87,1.36,34.45,15.9,2.41,2.48
4572,201909,48.37,35.6,3.02,3.75,1225.46,14.66,0.11,0.71,1.68,54.62,16.69,2.79,6.25
4576,201909,29.49,-0.95,-0.02,-0.16,194.53,36.5,0.09,1.09,-0.06,28.1,99.01,3.04,4.71
4581,201909,23.83,8.67,1.6,2.57,201.87,36.37,0.2,1.33,0.63,24.61,.,.,.
4720,201909,20.1,2.23,0.45,0.83,124.8,58.86,0.28,1.35,0.1,12.2,14.37,1.12,0.37
4722,201909,17.53,7.78,1.84,2.55,262.46,27.01,0.29,0.94,0.62,24.62,8.52,1.11,0.63
4737,201909,46.28,4.25,0.27,0.32,112.97,55.74,0.11,0.83,0.1,33.86,18.72,1.73,1.65
4739,201909,9.4,5.47,1.07,1.76,164.54,43.38,0.23,2.54,0.69,36.58,32.44,2.24,1.18
4746,201909,36.58,12.57,1.84,3.63,143.73,50.94,0.09,0.97,1.74,44.85,195.67,0.74,1.21
4755,201909,19.95,11.23,1.86,2.62,169.53,28.86,0.23,1,0.89,34.41,9.13,1.22,0.96
4763,201909,30.4,17.5,4.48,8.33,118.63,47.44,0.23,1.24,2.01,23.15,20.74,5.45,3.14
4764,201909,17.27,4.71,0.4,0.59,192.16,43.38,0.2,1.07,0.18,30.92,12.34,2.27,1.42
4766,201909,28.57,10.68,2.08,3.51,225.88,42.37,0.25,1.15,2.87,80.89,11.12,1.87,1.08
4807,201909,9.11,-9.86,-2.64,-4.25,198.55,43.61,0.28,1.58,-1.27,22.4,.,1.28,0.63
4904,201909,31,13.91,1.7,3.3,83.9,48.54,0.16,2.64,0.67,20.75,21.17,3.49,2.78
4906,201909,10.57,1.37,0.61,1.07,192.24,43.7,0.28,0.79,0.25,23.89,68.85,1.1,0.48
4912,201909,19.72,8.18,1.36,3.36,134.58,66.08,0.24,0.94,1.28,39.35,12.66,2.92,1.01
4915,201909,11.9,4.79,1.88,6.3,114.53,74.95,0.5,1.31,1.7,26.62,9.39,2.22,0.36
4916,201909,23.36,0.88,1.92,4.21,137.1,55.99,0.23,1.13,2.6,19.61,53.55,1.71,0.36
4919,201909,40.01,7.43,2.52,4.83,201.89,48.47,0.41,2.67,0.61,18.38,19.83,3.66,1.39
4927,201909,19.39,9.52,2.2,3.64,136.81,40.4,0.22,0.88,1.4,39.13,7.36,1.07,0.71
4930,201909,17.88,4.43,1.13,2.3,209.94,59.03,0.22,1.99,0.67,27.45,2.61,0.38,0.12
4934,201909,4.6,-3.91,0.08,-0.1,129.67,52.05,0.13,1.7,-0.01,6.21,.,0.78,0.74
4935,201909,20.02,9.03,1.65,2.42,250.47,34.52,0.16,1,1.13,47.13,31.79,1.56,1.88
4938,201909,3.75,1.76,1.21,3.42,131.03,69.24,0.62,1.91,2.41,58.5,7.67,0.92,0.1
4942,201909,25.02,13.66,2.06,2.82,317.8,26.97,0.2,0.66,1.4,49.86,5.26,0.75,0.69
4943,201909,37.09,16.97,2.39,5.06,194.23,50.01,0.15,0.38,1.76,35.19,32.93,4.67,4.74
4952,201909,33.33,9.43,2.37,3.37,341.16,26.38,0.25,1.14,0.61,18.34,13.65,1.85,1.38
4956,201909,10.7,-5.66,-0.76,-1.19,358.53,31.47,0.1,0.46,-0.22,18.59,.,0.75,1.19
4958,201909,23.47,14.78,3.61,5.61,195.7,38.86,0.26,1.62,3.77,71.19,6.33,1.56,0.85
4960,201909,3.19,-4.56,-1.05,-2.52,97.21,48.76,0.13,0.89,-0.37,14.54,.,0.61,0.39
4961,201909,20.14,4.18,1.41,2.39,239.96,39.75,0.36,0.99,0.53,22.95,14.99,1.64,0.67
4967,201909,9.27,3.69,2.43,4.43,195.8,46.84,0.75,2.78,0.75,16.75,30.36,1.52,0.25
4968,201909,37.47,14.52,4.88,7.76,251.06,37.04,0.42,1.21,1.55,21.39,42.74,7.61,3.96
4976,201909,2.31,-11.93,-1.09,-1.58,395.89,27.46,0.12,1.05,-0.23,14.63,.,2.05,2.58
4977,201909,27.29,19.2,2.01,3,231.65,31.68,0.21,1.8,0.94,31.12,21.44,2.73,2.43
4989,201909,4.14,0.62,0.14,0.15,629.45,17.15,0.29,1.34,0.02,14.05,27.86,1.84,1.32
4994,201909,52.54,17.24,7.26,11.46,247.79,36.42,0.55,2.23,1.35,12.43,30.72,8.81,3.74
4999,201909,30.75,14.38,1.51,1.85,586.83,15.72,0.13,0.59,0.8,43.61,9.31,0.96,1.43
5007,201909,22.65,16.3,2.7,3.51,449.63,17.57,0.21,1.34,0.73,20.75,13.35,2.48,2.16
5203,201909,85.16,16.86,2.64,3.61,405.62,24.74,0.07,4.92,1.68,49.01,19.42,1.9,5.36
5215,201909,28.3,16.9,3.25,4.43,323.04,26.51,0.23,0.74,1.62,34.52,10.17,1.74,1.6
5225,201909,15.6,5.64,3.74,11.78,123.29,70.04,0.58,1.62,3.56,31.66,6.1,1.8,0.33
5234,201909,35.03,16.55,4.09,6.59,204.06,34.62,0.28,0.84,1.62,25.41,11.41,3.43,1.94
5243,201909,14.68,6.04,1.55,2.45,207.66,36.89,0.27,1.09,0.86,34.9,9.44,1.14,0.63
5258,201909,25.02,7.91,1.47,3.71,129.76,63.61,0.25,1.13,0.43,12.39,.,2.22,0.8
5269,201909,51.43,32.98,7.22,10.99,303.26,28.57,0.27,1.67,4.06,39.04,23.14,12.42,7.45
5283,201909,37.67,18.17,4.21,6.59,245.58,29.18,0.28,1.21,3.34,52.27,7.11,1.74,1.24
5284,201909,28.33,7.98,0.97,1.4,115.47,41.67,0.13,0.92,0.56,42.73,16.94,1.19,1.44
5285,201909,14.44,4.61,1.21,2.34,265.16,50.73,0.22,1.11,0.57,28.32,18.61,2.15,1.17
5288,201909,17.51,12.38,3.34,4.99,181.04,34.94,0.29,1.68,2.23,45.62,10.54,2.77,1.58
5306,201909,41.5,25.93,2.83,5.55,124.29,49.58,0.13,1.37,2.23,40.49,9.71,2.53,2.5
5388,201909,14.69,3.44,1.29,4.06,136.03,71.23,0.37,1.48,1.16,29.89,15.8,2.64,0.61
5434,201909,13.03,6.5,2.61,5.46,140.61,53,0.44,1.5,2.63,49.36,8.02,1.93,0.57
5469,201909,19.51,9.95,2.46,5.04,155.67,53.94,0.18,0.81,2.77,45.48,4.63,0.9,0.44
5471,201909,41.36,12.11,2.41,3.08,403.95,18.13,0.23,1.72,0.53,17.61,15.84,1.91,1.78
5484,201909,17.73,-49.22,-3.25,-4.11,276.75,19.16,0.08,1.28,-0.39,9.2,.,1.21,2.44
5515,201909,8.71,1.52,0.53,0.95,250.6,52.49,0.15,0.6,0.17,16.23,13.16,0.77,0.52
5519,201909,25.14,16.16,0.99,2.21,366.22,55.08,0.06,2.83,0.42,19.73,4.38,0.78,0.78
5521,201909,5.19,1.26,0.32,0.6,167.17,59.54,0.11,2.18,0.04,10.51,.,0.71,0.59
5522,201909,31.82,23.67,1.3,2.48,205.47,50.93,0.07,5.36,1.23,50.33,9.22,0.73,1.3
5525,201909,28.54,11.35,0.48,1.1,119.55,62.91,0.04,9.62,0.21,18.62,8.42,1.28,1.66
5531,201909,19.82,-3.06,-0.58,-2.74,174.33,68.45,0.05,9.05,-0.28,10.87,.,1.02,2.18
5533,201909,24.72,6.61,0.18,0.22,196.76,49.48,0.03,7.02,0.06,25.76,32.86,0.61,2.54
5534,201909,44.33,40.41,2.58,4.67,236.73,44.21,0.07,2.44,2.64,56.87,7.85,1.4,2.94
5538,201909,14.81,8.38,2.12,3.76,199.95,51.58,0.29,1.44,0.84,22.37,12.48,1.4,0.6
5546,201909,16.21,13.56,3.56,10.12,134.81,66.25,0.37,0.47,2.31,24.61,.,.,.
5607,201909,75.86,63.27,4.4,9.57,153.61,54.94,0.09,4.86,1.63,25.82,5.58,1.11,2.15
5608,201909,12.07,6.6,0.19,-1.54,25.55,79.49,0.04,21.14,-0.19,17.86,.,0.48,0.61
5706,201909,11.8,5.87,2.95,6.9,121.77,55.88,0.37,7.61,1.22,17.93,9.24,2,0.72
5871,201909,60.78,35.84,0.9,5.89,113.45,84.76,0.03,0.05,2.91,49.98,8.07,2.5,2.95
5906,201909,55.89,1.14,-0.11,-1.55,99.76,73.05,0.32,2.52,-0.19,11.96,6.63,1.07,0.2
5907,201909,73.13,12.31,0.48,0,69.29,65.44,0.05,9.93,0,44.81,6.95,0.68,0.89
6108,201909,13.73,4.53,1.24,2.69,138.35,60.56,0.21,0.84,0.64,23.67,6.43,1.15,0.54
6112,201909,10.48,4.05,1.61,3.4,227.46,42.11,0.42,1.31,0.59,22.28,12.54,1.47,0.51
6115,201909,20.18,12.4,2.19,3.73,238.85,39.89,0.2,0.77,0.95,25.2,9.19,1.65,1.17
6116,201909,13.43,1.93,0.65,0.75,284.71,15.13,0.09,2.81,0.1,13.06,.,0.49,1.34
6117,201909,18.27,-4.07,-0.79,-2.01,124.77,55.82,0.19,1.24,-0.25,14.31,.,1.02,0.66
6120,201909,5.35,-1.69,0.31,0.53,215.71,46.76,0.2,1.07,0.09,16.95,.,1.04,0.66
6128,201909,36.22,6.96,1.21,2.23,114.56,50.4,0.21,1.48,0.6,27.13,8.78,1.19,0.63
6133,201909,21.41,4.11,1.11,1.36,262.7,20.34,0.17,1.15,0.17,12.68,30.89,0.65,0.82
6136,201909,19.47,-6.67,3.15,3.41,948.75,4.43,0.06,0.92,0.76,22.31,24.59,0.88,2.67
6139,201909,4.8,1.48,1.53,3.49,169.72,58.37,0.11,0.68,1.57,34.21,10.45,0.73,0.36
6141,201909,14.48,4.82,0.68,1.19,95.68,57.4,0.19,0.71,0.16,13.18,16.95,1.55,0.82
6142,201909,10.39,-4.29,-0.37,-0.84,160.92,50.64,0.21,0.96,-0.08,8.94,.,0.89,0.62
6152,201909,14.59,1.26,0.59,1.48,120.4,66.36,0.32,0.88,0.12,7.92,.,0.86,0.25
6153,201909,17.7,7.29,0.87,1.66,159.09,50.79,0.19,0.9,0.38,27.17,16.31,1.35,1.01
6155,201909,28.14,12.01,1.38,2.08,202.79,35.61,0.08,0.9,0.34,16.46,20.43,1.73,3.81
6164,201909,23.85,-8.55,-0.97,-1.68,173.3,39.44,0.12,0.81,-0.2,11.47,.,0.61,0.71
6165,201909,7.41,-1233.52,-1.39,-1.48,1019.01,5.3,0,0.97,-0.12,8.3,.,1.35,235.28
6166,201909,40.72,5.44,1.25,2.13,179.28,44.22,0.29,1.32,0.45,21.12,16.43,2.32,1
6168,201909,18.97,0.96,-0.16,-0.26,309.3,27.42,0.14,0.88,-0.04,12.83,.,0.98,1.13
6172,201909,1.25,-0.52,0.47,0.75,235.09,54.64,0.19,1.42,0.08,10.6,48.28,1.92,1.14
6176,201909,19.79,14.91,4.19,8.28,196.7,46.96,0.28,1.18,4.7,58.36,6.11,2.03,0.9
6177,201909,26.97,18.8,0.84,2.01,171.15,77.29,0.05,9.44,0.37,17.52,6.83,1.53,1.04
6183,201909,38.85,20.6,2.52,3.39,290.06,22.62,0.15,1.07,0.47,14.11,16.62,2.58,3.31
6184,201909,59.76,42.14,2.08,3.99,141.01,48.05,0.06,2.09,1.08,27.58,10.15,1.45,2.95
6189,201909,8.03,3.65,1.79,4.17,153.72,63.5,0.57,1.29,0.81,20.29,7.95,1.68,0.28
6191,201909,14.82,5.41,1.18,2.33,142,53.51,0.2,0.82,0.78,27.45,9.54,0.62,0.4
6192,201909,27.15,13.85,2.49,4.02,284.89,35.62,0.22,1.26,1.77,44.63,8.05,1.83,1.36
6196,201909,11.98,4.19,1.07,3.32,124.26,69.72,0.31,1.23,1.05,30.31,13.24,1.65,0.4
6197,201909,24.43,7.63,2.88,4.13,314.31,29.72,0.23,1.06,1.05,24.72,10.23,1.23,1.01
6201,201909,21.95,9.35,2.24,3.32,336.79,27.65,0.24,1.46,0.88,26.88,9.91,1.29,0.94
6202,201909,49.2,22.18,3.92,5.94,369.37,26.22,0.2,1.47,0.98,16.93,13.36,3.84,3.23
6205,201909,27.76,3.6,2.47,3.23,375.67,21.41,0.13,0.82,0.77,23.7,11.56,1.07,1.51
6206,201909,34.54,15.92,2.59,3.47,393.38,20.18,0.21,1.3,1.12,29.69,12.2,2.44,1.98
6209,201909,6.71,-4.03,0.18,0.19,221.88,27.31,0.21,1.23,0.06,20.18,.,1.41,1.37
6213,201909,21.29,14.7,3.44,8.7,139.94,61.45,0.3,0.62,2.36,27.9,16.72,5.41,2.01
6214,201909,23.46,2.98,1.44,2.22,209.09,35.14,0.28,1.32,1.15,52.32,19.88,1.52,0.91
6215,201909,27.24,6.36,1.11,1.84,228.6,43.52,0.2,1.05,0.26,14.18,19.59,1.1,0.86
6216,201909,50.42,22.56,2.32,2.98,426.65,21.3,0.13,1.61,0.51,17.47,11.42,1.59,2.52
6224,201909,51.98,30.33,4.66,6.64,331.22,26.15,0.17,1,1.67,25.77,13.63,2.61,3.52
6225,201909,2,-125.72,-17.61,-35.03,378.84,41.22,0.15,2.26,-0.03,0.1,.,27.25,31.74
6226,201909,30.22,6.86,0.5,0.68,140.28,48.76,0.13,1.12,0.08,10.04,23.47,0.81,0.76
6230,201909,22.58,12.02,3,5.47,202.51,43.86,0.31,0.83,2.47,45.9,17.85,5.14,2.45
6235,201909,6.83,-30.4,-3.24,-8.49,92.69,59.86,0.11,0.69,-0.93,10.49,.,1.27,0.85
6239,201909,20.14,14.18,1.94,3.71,232.43,48.43,0.17,1.43,2.06,52.98,8.21,1.65,1.06
6243,201909,23.1,-8.34,-1.22,-2.29,219.06,44.49,0.16,0.84,-0.16,7.09,.,1.67,1.6
6251,201909,15.19,5.22,1.19,3.07,113.15,72.04,0.28,0.98,0.43,14.06,15.23,0.91,0.26
6257,201909,28.99,19.88,1.97,3.26,212.97,41.55,0.12,0.94,0.87,25.66,9.16,1.29,1.47
6269,201909,23.85,16.68,3.85,6.09,303.31,39.09,0.27,1.43,3.47,60.5,8.8,1.59,1.19
6271,201909,21.63,11.9,1.52,1.9,368.03,17.49,0.15,1.48,1.14,60.25,20.98,2.09,2.87
6277,201909,61.34,17.33,2.79,4.57,214.6,35.41,0.19,1.85,1.52,33.32,12.96,2.58,2.01
6278,201909,13.58,8.59,1.5,3.69,142.53,61.67,0.31,0.81,1.59,43.25,8.54,1.7,0.58
6281,201909,17.27,2.75,1.44,4.65,137.12,68.88,0.62,31.85,1.09,23.96,13.32,2.74,0.38
6282,201909,15.06,0.9,4.45,10.26,154.97,55.68,0.24,0.95,1.8,17.87,44.91,1.19,0.53
6283,201909,22.45,3.93,0.57,0.66,474.22,16.98,0.12,0.93,0.01,13.52,72.66,2.44,4.28
6285,201909,11.6,3.22,1.63,3.57,147.51,55.3,0.5,1.37,1.43,40.6,14.67,2.01,0.51
6288,201909,21.35,6.31,1.52,2.79,151.35,49.71,0.24,1.31,0.37,13.46,14.05,1.51,0.87
6289,201909,-84.51,-104.09,-6.69,-37.79,62.04,84.83,0.08,0.88,-0.32,0.2,.,2.7,1.18
6405,201909,24.22,6.05,0.5,0.61,783.48,28.02,0.06,0.77,0.17,28,617.79,0.53,1.55
6409,201909,30.82,21.45,6.33,15.44,130.57,58.49,0.33,1.47,7.62,52.63,20.48,12.16,4.23
6412,201909,17.77,8.51,3,8.67,125.04,66.56,0.44,1.09,1.75,20.76,9.27,2.73,0.64
6414,201909,24.02,4.27,1.11,2.99,138.71,67.83,0.24,1.3,4.26,98.13,4.99,2.25,0.23
6415,201909,46.38,19.39,3.8,4.2,777.39,7.42,0.19,3.22,6.44,157.14,36.35,4.89,7.19
6416,201909,22.41,11.22,2.94,4.28,301.87,30.18,0.33,1.41,1.39,36.01,13.7,2.39,1.38
6426,201909,58.45,30.06,3.85,5.2,234.77,25.45,0.16,1.32,1.02,23.19,35.14,5.39,7.4
6431,201909,10.3,-1.85,3.42,4.21,350.5,21.65,0.25,1.36,0.35,8.35,.,3.23,5.4
6438,201909,19.87,-2.81,0.01,-0.32,194.02,54.33,0.19,0.49,-0.09,28.75,42.39,2.16,1.08
6442,201909,16.17,1.01,0.46,0.67,239.54,36.02,0.21,1.25,0.2,29.46,18.75,1.31,1
6443,201909,3.67,-3.11,-0.58,-2.67,62.54,60.08,0.14,4.39,-0.22,8.82,.,0.84,0.65
6449,201909,25.81,14.03,1.93,3.24,150.19,44.71,0.17,0.73,0.74,22.83,18.78,1.43,1.56
6451,201909,27.65,15.15,2.6,4.86,225.41,48.38,0.13,1.23,2.59,53.32,16.78,2.24,2.11
6456,201909,6.54,0.24,0.59,1.52,124.26,68.9,0.43,1.13,1.13,73.14,8.29,1.44,0.26
6464,201909,43.52,25.91,2.17,3.08,113.92,27.83,0.09,3.44,1.56,51.24,15.93,2.11,4.52
6477,201909,26.73,20.13,1.3,2.52,158.18,56.13,0.07,0.83,0.49,19.54,7.99,1.11,1.22
